price;dist;season;rating;size;rooms;area;max_guests;bathrooms;close_to_beach
6263.01;10.08;Autumn;4.17;71;2;City bowl;4;2;No
5032.22;7.82;Summer;4.39;77;2;Atlantic seaboard;4;2;Yes
5746.91;15.22;Summer;5.16;71;2;City bowl;4;1;No
5720.94;9.57;Summer;4.69;68;2;Southern suburbs;3;2;No
7738.99;18.27;Autumn;4.74;70;2;Southern suburbs;4;2;Yes
5560.21;20.36;Summer;3.32;72;1;Atlantic seaboard;3;1;Yes
7345.24;19.65;Summer;5.34;69;3;Atlantic seaboard;4;2;Yes
9321.28;15.48;Summer;4.12;47;1;Atlantic seaboard;3;1;Yes
7228.58;19.28;Spring;5.13;77;2;Bloubergstrand region;4;1;No
7486.15;14.94;Summer;3.3;65;3;Southern suburbs;6;2;Yes
5723.74;14.77;Spring;4.79;64;2;Bloubergstrand region;4;3;No
4546.41;14.95;Winter;3.75;80;2;Southern suburbs;4;2;No
5156.43;14.09;Spring;4.02;66;1;Atlantic seaboard;3;2;No
4295.75;11.53;Spring;5.16;86;2;City bowl;4;3;Yes
5438.25;18.22;Winter;5.34;67;3;Bloubergstrand region;6;3;No
11157.8;14.23;Spring;5.31;84;2;Atlantic seaboard;4;2;No
5794.87;15.57;Autumn;4.93;82;2;Southern suburbs;2;2;Yes
6394.21;16.35;Spring;4.21;64;1;City bowl;3;1;No
5075.16;14.68;Spring;6.38;77;2;City bowl;4;3;No
4475.09;23.56;Summer;4.17;61;1;Atlantic seaboard;3;2;Yes
4467.94;11.45;Winter;3.86;64;1;Atlantic seaboard;1;1;No
5156.18;14.52;Summer;5.42;72;3;City bowl;6;2;No
5270.16;15.37;Summer;4.44;71;3;City bowl;6;3;No
6097.47;13.89;Summer;3.34;74;2;Atlantic seaboard;3;2;Yes
3700.96;16.89;Autumn;4.36;74;1;Bloubergstrand region;3;2;Yes
4318.7;23.78;Spring;4.43;83;2;City bowl;4;2;Yes
6859.16;19.62;Summer;5.71;73;2;Atlantic seaboard;4;2;No
4832.06;15.1;Summer;3.86;74;2;Bloubergstrand region;2;2;Yes
4513.23;14.08;Spring;5.1;68;2;Southern suburbs;4;1;Yes
4174.27;20.13;Summer;3.33;71;2;Southern suburbs;4;2;No
4967.49;14.82;Autumn;4.66;69;2;Atlantic seaboard;4;2;No
7433.16;11.96;Spring;4.62;73;2;City bowl;3;1;Yes
5736.21;21.04;Spring;4.01;76;2;Southern suburbs;4;2;No
5344.19;10.91;Summer;4.62;78;1;City bowl;3;1;No
4686.74;16.96;Spring;6.06;83;1;Bloubergstrand region;3;1;No
6642.93;17.97;Summer;4.48;78;3;Bloubergstrand region;6;2;Yes
6567.24;12.72;Autumn;3.87;72;1;City bowl;3;2;Yes
5138.71;17.79;Autumn;4.48;62;2;City bowl;4;2;Yes
5460.57;14.87;Summer;4.16;70;1;Bloubergstrand region;3;1;No
4534.59;17.43;Summer;4;63;2;Southern suburbs;4;2;No
5441.48;15.55;Summer;4.74;75;3;City bowl;6;3;No
4160.14;14.66;Autumn;3.84;52;2;City bowl;3;2;No
8119.16;18.85;Autumn;4.51;72;3;Atlantic seaboard;3;1;No
6579.37;15.27;Summer;4.15;71;2;Atlantic seaboard;4;2;No
6307.8;18.72;Summer;6.56;81;1;Atlantic seaboard;3;2;No
6058.53;17.09;Summer;4.96;76;1;Bloubergstrand region;3;2;Yes
6717.52;14.87;Summer;5.38;60;2;Bloubergstrand region;4;3;No
4664.46;11.78;Autumn;3.56;65;1;Atlantic seaboard;3;2;No
5449.47;13.42;Summer;3.04;65;2;Southern suburbs;3;2;No
5465.42;12.49;Spring;5.34;64;2;City bowl;4;2;Yes
3608.01;14.04;Summer;3.95;68;2;Southern suburbs;3;2;No
3977.79;16.45;Winter;3.65;75;1;Southern suburbs;2;1;No
6613.39;20.22;Summer;4.2;62;1;City bowl;3;3;No
6089.24;16.31;Summer;3.5;60;2;Southern suburbs;4;3;Yes
7020.88;14.54;Summer;3.57;64;2;City bowl;4;1;No
4648.18;15.03;Winter;3.67;62;1;City bowl;3;1;No
5358.4;18.1;Summer;4.75;71;3;Atlantic seaboard;6;2;No
5072.04;17.87;Autumn;4.35;67;2;Atlantic seaboard;4;2;No
6721.99;20.25;Spring;4.56;61;3;Bloubergstrand region;5;3;No
5048.85;18.11;Summer;3.59;67;1;Southern suburbs;1;1;Yes
8988.78;18.74;Autumn;4.81;76;2;Southern suburbs;3;2;No
3870.6;13.56;Autumn;5.85;90;2;Bloubergstrand region;4;3;No
2661.36;19.61;Winter;3.85;80;3;Atlantic seaboard;4;2;No
6240.13;12;Autumn;4.39;63;2;Southern suburbs;4;1;No
8701.1;19.92;Summer;4.21;67;1;Atlantic seaboard;3;1;No
4313.61;14.24;Summer;4.75;79;2;Bloubergstrand region;4;3;No
5082.25;16.93;Autumn;5.86;75;2;Atlantic seaboard;2;2;Yes
4643;12.93;Autumn;4.09;61;1;Southern suburbs;3;2;No
4780.98;15.66;Summer;4.73;73;2;Southern suburbs;4;1;No
4886.42;14.63;Spring;3.76;72;2;Atlantic seaboard;4;2;No
3386.28;12.78;Autumn;5.01;76;1;City bowl;3;2;No
4147.07;14.13;Autumn;4.15;69;1;Atlantic seaboard;3;2;Yes
6085.91;18.78;Spring;3.25;74;2;City bowl;4;3;No
7677.09;18.74;Summer;3.86;80;3;Bloubergstrand region;4;3;No
8144.59;17.92;Spring;3.93;73;2;Atlantic seaboard;4;1;Yes
5948.42;14.2;Summer;3.77;57;2;Bloubergstrand region;4;2;Yes
4745.76;12.1;Summer;3.89;79;1;Atlantic seaboard;3;3;No
7715.41;16.44;Summer;4.5;71;2;Southern suburbs;4;2;Yes
5833.03;16.29;Summer;4.02;55;1;Atlantic seaboard;3;2;No
6293.41;18.5;Summer;3.94;57;1;Atlantic seaboard;3;2;No
7413.52;19.07;Autumn;5.16;71;3;Atlantic seaboard;6;2;Yes
5096.17;14.56;Winter;4.73;75;1;Southern suburbs;3;1;No
6419.43;12.03;Summer;3.18;65;3;Southern suburbs;6;3;Yes
4940.21;17.47;Summer;3.1;66;1;Southern suburbs;3;1;No
6768.77;17.15;Summer;4.4;70;1;City bowl;3;1;No
6208.88;7.94;Summer;3.38;57;2;Atlantic seaboard;4;2;Yes
6172.68;14.19;Summer;4.7;77;1;City bowl;3;2;No
7309.13;15.44;Autumn;5.54;79;3;City bowl;6;2;Yes
8051.73;9.73;Autumn;3.62;72;2;Bloubergstrand region;3;2;No
5396.58;12.85;Summer;3.14;73;2;Atlantic seaboard;4;1;No
7131.92;10.5;Summer;4.01;70;1;Atlantic seaboard;3;1;No
4665.25;14.72;Autumn;4.5;57;3;City bowl;5;2;No
5899.94;15.39;Winter;4.67;67;3;Atlantic seaboard;6;2;No
5901.45;18.14;Autumn;5.55;72;1;Atlantic seaboard;3;1;No
7190.57;16.05;Spring;4.47;57;2;Bloubergstrand region;4;1;No
5149.99;15.02;Summer;4.61;73;2;Bloubergstrand region;4;2;No
7514.15;16.52;Autumn;3.62;72;1;Southern suburbs;3;2;Yes
4793.8;13.4;Summer;4.62;68;1;City bowl;3;1;Yes
5773.45;14.26;Winter;3.36;57;2;City bowl;3;2;Yes
8160.24;11.73;Spring;3.21;48;2;City bowl;4;2;Yes
6268.82;12.18;Summer;5.26;73;1;Bloubergstrand region;2;2;Yes
8274.98;20.93;Summer;4.72;67;3;Southern suburbs;6;1;Yes
4741.32;17.48;Summer;4.36;74;1;Atlantic seaboard;3;1;No
5483.85;18.26;Autumn;5.33;71;1;Atlantic seaboard;3;1;Yes
4041.1;18.2;Winter;6.05;65;2;Bloubergstrand region;4;2;Yes
5207.24;15.31;Autumn;4.58;66;1;Atlantic seaboard;3;1;No
3763.6;12.55;Winter;4.4;76;2;City bowl;4;3;No
6580.47;17.76;Summer;4;87;2;Atlantic seaboard;4;2;No
7698.74;9.44;Summer;3.59;50;2;Atlantic seaboard;4;1;Yes
4482.02;15.88;Autumn;3.98;71;1;Atlantic seaboard;3;1;No
6323.52;16.49;Summer;4.83;77;2;City bowl;3;2;Yes
5353.51;13.12;Summer;4.5;71;1;City bowl;3;2;No
5907.87;12.21;Summer;4.67;72;2;Bloubergstrand region;4;2;No
3832.33;13.97;Autumn;3.9;67;2;City bowl;4;3;No
5775.86;22.26;Spring;3.97;66;2;Southern suburbs;4;2;Yes
4340.73;14.16;Summer;4.06;70;3;Atlantic seaboard;6;2;No
4270.48;18.73;Autumn;3.9;81;4;Bloubergstrand region;6;2;No
5379.24;10.5;Autumn;3.65;59;2;City bowl;4;2;No
5841.91;16.22;Summer;4.65;79;3;City bowl;6;3;No
6422.98;16.64;Summer;3.88;70;2;Southern suburbs;4;3;Yes
6803.58;14.37;Autumn;4.38;68;2;Atlantic seaboard;4;3;No
7571.87;18.69;Summer;4.16;69;2;Atlantic seaboard;4;1;No
3781.26;15.32;Autumn;4.12;63;2;City bowl;4;2;No
5725.77;17.71;Summer;7.15;85;3;Atlantic seaboard;6;3;Yes
3983.34;18.32;Summer;4.92;75;3;City bowl;6;3;No
6603.65;15.17;Summer;4.91;63;1;Atlantic seaboard;3;2;No
3790.89;19.52;Autumn;4.6;66;1;Atlantic seaboard;3;2;No
5474.56;16.49;Winter;5.76;79;3;Atlantic seaboard;5;3;No
5523.97;21.11;Autumn;5;67;2;City bowl;4;2;Yes
4336.78;18.93;Autumn;5.3;69;2;Bloubergstrand region;4;2;No
7085.25;18.01;Summer;4.24;61;2;Bloubergstrand region;4;2;No
5763.67;12.45;Autumn;3.95;65;2;Bloubergstrand region;4;3;Yes
4496.78;15.15;Summer;4.28;59;2;Bloubergstrand region;3;1;Yes
7684.36;15.08;Autumn;4.04;75;1;Atlantic seaboard;3;2;No
4514.28;15.31;Summer;4.4;89;3;Southern suburbs;3;2;Yes
5125.27;14.66;Spring;5.88;70;2;Atlantic seaboard;4;3;No
4880.15;14.49;Spring;4.47;61;1;City bowl;3;2;No
4995.6;16.89;Summer;4.94;80;2;Bloubergstrand region;4;2;No
7125.49;17.74;Winter;4.3;77;2;Atlantic seaboard;4;2;Yes
5347.89;11.9;Summer;4.73;80;2;Bloubergstrand region;4;2;No
5227.95;19.14;Winter;5.64;71;2;Atlantic seaboard;4;2;Yes
6396.15;17.7;Winter;6.06;71;1;Atlantic seaboard;3;2;No
5003.92;15.48;Autumn;5.38;67;1;Atlantic seaboard;3;1;Yes
6349.13;16.08;Summer;4.42;68;3;Bloubergstrand region;6;2;No
6518.04;15.11;Autumn;5.03;75;2;City bowl;4;2;Yes
5631.05;7.49;Spring;4.24;58;1;Bloubergstrand region;2;1;No
5807.73;15.22;Summer;3.13;66;1;Southern suburbs;3;2;No
4327.3;7.09;Summer;4.21;63;3;Southern suburbs;6;3;No
5384.94;12.05;Spring;3.38;74;2;Southern suburbs;4;3;No
5718.74;16.1;Autumn;5.41;84;2;Atlantic seaboard;4;2;No
10717.93;16.7;Summer;3.45;67;2;Atlantic seaboard;4;1;No
3951.77;18.87;Autumn;3.92;71;1;Atlantic seaboard;3;1;No
6652.42;14.39;Summer;4.54;57;2;Atlantic seaboard;4;2;Yes
5361.69;8.61;Summer;4.91;60;3;Bloubergstrand region;4;3;Yes
8064.03;13.56;Summer;5.51;83;2;City bowl;4;2;No
6270.59;21.58;Spring;5.35;85;3;City bowl;4;3;Yes
7365.46;10.7;Spring;4.2;75;4;City bowl;8;3;Yes
6375.31;15.73;Summer;4.02;76;2;City bowl;4;2;Yes
8645.66;16.25;Summer;4.35;58;2;Atlantic seaboard;4;2;No
3877.13;19.14;Summer;3.83;79;3;City bowl;6;2;No
5802.43;15.95;Summer;4.71;71;2;Bloubergstrand region;4;2;No
5104.67;14.26;Spring;5.61;82;3;Bloubergstrand region;6;3;Yes
4046.16;16.52;Autumn;4.79;72;1;City bowl;3;2;Yes
7141.56;10.92;Spring;3.24;62;2;Southern suburbs;4;2;Yes
4718.84;16.27;Autumn;5.05;79;2;Atlantic seaboard;4;1;No
5797.58;15.85;Autumn;3.95;69;1;Southern suburbs;3;2;No
5115.25;17.12;Winter;3.54;58;2;City bowl;4;1;No
5279.5;10.85;Summer;2.92;68;2;Bloubergstrand region;4;3;No
5291.54;9.64;Spring;4.88;62;2;Atlantic seaboard;4;2;Yes
5471.09;13.86;Autumn;3.07;58;2;Southern suburbs;4;2;No
4329.83;12.08;Autumn;5.17;75;2;Bloubergstrand region;4;2;Yes
5364.39;9.84;Summer;4.53;67;2;Atlantic seaboard;4;2;Yes
4989.11;17.18;Autumn;4.13;75;2;City bowl;3;3;No
3772.12;10.11;Summer;4.55;79;2;Southern suburbs;4;2;No
3673.35;20.62;Autumn;5.52;81;1;Bloubergstrand region;3;2;No
6669.74;16.63;Summer;4.83;74;2;City bowl;4;2;No
5949.78;10.9;Spring;4.92;71;3;City bowl;6;3;No
6344.05;8.66;Summer;4.97;85;2;Bloubergstrand region;4;2;Yes
6936.96;15.03;Summer;4.75;61;1;Bloubergstrand region;3;2;No
5548.02;19.63;Spring;4.53;70;1;Southern suburbs;3;2;No
7124.56;15.97;Summer;5.02;74;3;Atlantic seaboard;6;2;No
6796.87;14.18;Summer;4.74;69;1;Atlantic seaboard;3;2;No
5801.03;12.14;Spring;4.74;74;2;Bloubergstrand region;4;2;No
3855.73;8.77;Summer;3.57;82;2;Southern suburbs;4;3;No
6097.58;12.48;Summer;3.68;67;2;Atlantic seaboard;4;2;No
5841.81;15.95;Summer;4.8;66;2;Atlantic seaboard;4;2;No
4607.53;16.39;Winter;5.38;72;3;Bloubergstrand region;6;3;No
6174.62;17.5;Summer;4.33;72;2;Atlantic seaboard;4;3;No
4550.82;16.92;Autumn;4.72;69;2;Bloubergstrand region;4;2;Yes
6689.09;20.7;Autumn;5.44;67;2;Atlantic seaboard;4;1;Yes
4910.92;13.74;Summer;5.17;64;2;City bowl;4;3;No
9040.69;17.88;Spring;5.49;65;3;Southern suburbs;5;3;No
5410.02;15.53;Summer;5.46;67;2;Atlantic seaboard;4;2;No
6053.64;16.59;Summer;5.35;76;2;Atlantic seaboard;4;2;Yes
5213.87;15.28;Autumn;3.63;64;1;Atlantic seaboard;2;2;No
5431.06;20.33;Autumn;5.7;76;3;Bloubergstrand region;6;3;No
5551.95;22.68;Summer;5.25;84;3;City bowl;6;2;No
5111.86;17.3;Summer;5.06;68;2;Atlantic seaboard;2;2;Yes
6614.1;19.93;Summer;5.07;73;3;Atlantic seaboard;6;2;No
6361.59;19.44;Winter;4.67;72;2;City bowl;4;1;Yes
5380.53;10.45;Autumn;2.77;58;2;Bloubergstrand region;2;2;No
7162.64;13.95;Spring;4.04;56;2;City bowl;4;3;No
4601.1;16.13;Winter;4.6;75;2;Southern suburbs;4;2;No
8901.5;18.8;Summer;4.42;71;2;Bloubergstrand region;4;2;Yes
4400.39;11.46;Summer;4;72;3;City bowl;6;2;No
5067.19;14.66;Winter;4.03;62;1;Atlantic seaboard;3;3;Yes
4633.29;13.18;Autumn;5.56;82;2;Bloubergstrand region;4;2;Yes
5717.12;15.21;Autumn;4.96;80;2;City bowl;4;2;Yes
4825.49;13.77;Autumn;4.02;65;1;Atlantic seaboard;1;2;No
4926.65;12.15;Spring;4.18;77;1;Bloubergstrand region;3;2;No
5131.74;19.15;Summer;4.05;75;2;Atlantic seaboard;4;3;No
5755.71;13.98;Summer;3.72;69;2;Southern suburbs;4;2;No
6324.26;18.53;Summer;4.15;69;2;City bowl;4;3;No
5015.69;10.72;Autumn;3.21;64;1;Atlantic seaboard;3;1;Yes
5022.21;11.91;Summer;4.54;65;2;City bowl;4;3;Yes
8861.88;22.74;Spring;4.29;78;1;Southern suburbs;3;2;Yes
5343.97;19.72;Winter;2.83;66;1;Southern suburbs;3;2;Yes
4939.29;20.45;Summer;4.57;73;2;City bowl;4;2;Yes
5041.87;12.77;Winter;4.22;59;2;Bloubergstrand region;3;2;Yes
4726.46;21.62;Summer;5.56;82;1;Bloubergstrand region;3;2;Yes
5138.22;13.87;Summer;4.57;51;2;Bloubergstrand region;4;2;Yes
6782.75;13.91;Summer;4.54;74;2;City bowl;4;3;No
8562.06;8.58;Summer;3.4;66;2;City bowl;4;2;Yes
4259.18;14.04;Summer;5.14;64;2;Atlantic seaboard;4;3;No
4928.57;20.74;Autumn;4.35;69;1;City bowl;3;2;No
4873.98;17.64;Autumn;5.79;76;3;Atlantic seaboard;6;2;No
4992.7;12.59;Autumn;4.63;62;2;City bowl;4;3;No
7801.1;13.37;Summer;4.43;74;3;Bloubergstrand region;6;2;No
7496.26;15.09;Spring;3.55;66;1;Southern suburbs;3;1;No
6079.57;15.03;Spring;3.24;75;1;Southern suburbs;3;1;No
5166.62;11.57;Winter;3.66;68;3;Southern suburbs;5;3;Yes
4636.68;17;Summer;5.22;85;2;City bowl;4;2;Yes
5427.94;12.07;Autumn;4.2;68;3;City bowl;5;2;No
6622.53;14.51;Spring;4.1;70;1;City bowl;3;1;Yes
4829.57;16.37;Summer;4.01;65;3;Bloubergstrand region;5;2;No
3770.72;14.01;Autumn;4.93;76;2;Bloubergstrand region;4;3;Yes
7365.33;11.62;Summer;4.19;71;2;City bowl;4;3;No
8735.48;12.77;Autumn;3.28;64;2;Atlantic seaboard;2;2;No
4803.86;8.75;Summer;3.38;63;2;City bowl;4;2;Yes
5485.51;15.65;Autumn;3.99;88;4;City bowl;5;2;Yes
6633.05;8.95;Summer;4.51;65;3;City bowl;4;2;No
5747.83;12.57;Summer;2.74;48;2;Atlantic seaboard;3;2;Yes
6909.7;11.76;Autumn;4.17;75;3;Southern suburbs;6;3;Yes
4183.43;13.96;Winter;3.9;74;1;Bloubergstrand region;3;1;No
6027.55;17.93;Summer;6.18;97;2;City bowl;4;3;Yes
4704.44;5.3;Summer;4.89;57;3;Bloubergstrand region;6;2;No
6881.61;9.86;Spring;3.9;62;3;Southern suburbs;6;2;No
5353.15;15.47;Summer;4.13;68;1;Atlantic seaboard;3;1;No
5383.5;14.63;Winter;5.35;67;3;Atlantic seaboard;6;3;No
5240.23;10.38;Summer;3.87;68;1;City bowl;3;1;No
5914.86;15.03;Spring;4.87;67;1;Bloubergstrand region;3;1;No
5405.43;8.86;Summer;3.31;67;1;Atlantic seaboard;3;2;No
4662.42;20.62;Summer;3.7;80;1;City bowl;3;1;Yes
5228.79;16.48;Summer;4.55;76;2;City bowl;3;2;No
6544.02;10.18;Autumn;3.51;67;2;Southern suburbs;4;2;No
4785.83;17.02;Autumn;4.52;81;3;Southern suburbs;5;3;No
3850.44;14.61;Summer;4.78;74;2;City bowl;3;1;No
4253.05;19.64;Autumn;4.93;75;2;Atlantic seaboard;4;2;No
7644.65;11.31;Summer;4.22;62;3;Southern suburbs;6;2;No
6925.15;17.57;Autumn;4.13;84;3;Atlantic seaboard;6;2;Yes
5220.9;12.53;Summer;3.65;76;2;Atlantic seaboard;3;2;No
6618.32;15.33;Summer;5.3;73;2;Atlantic seaboard;4;2;Yes
6054.85;13.79;Autumn;3.81;77;1;Atlantic seaboard;3;2;No
4444.91;13.63;Summer;3.43;71;1;Atlantic seaboard;1;2;No
6674.14;17.41;Autumn;4.35;67;2;Southern suburbs;4;3;No
5516;12.14;Winter;2.81;64;1;Atlantic seaboard;3;2;Yes
6157.24;17.38;Summer;4.74;74;3;Atlantic seaboard;6;2;Yes
4732.65;13.08;Summer;4.54;70;1;City bowl;3;1;No
4806.31;17.29;Autumn;3.43;57;2;Southern suburbs;4;3;No
5806.6;14.07;Spring;4.37;70;3;Bloubergstrand region;6;3;Yes
4691.28;13.43;Summer;4.77;80;2;City bowl;4;2;No
4654.39;17.82;Summer;3.67;67;1;Southern suburbs;3;1;Yes
6792.87;14.99;Summer;3.71;67;2;Atlantic seaboard;4;2;No
5599.97;14.01;Summer;5.21;70;2;City bowl;4;2;No
5677.8;9.73;Spring;2.35;59;2;Bloubergstrand region;4;2;No
4281.56;14.36;Summer;5.26;82;1;Atlantic seaboard;3;1;No
3595.56;21.19;Summer;3.96;71;2;Atlantic seaboard;4;1;No
8269.23;15.15;Summer;4.23;87;4;City bowl;6;3;No
6813.34;13.96;Summer;3.45;72;2;Southern suburbs;4;1;No
7129.54;22.18;Summer;5.1;74;2;City bowl;4;1;No
7822.88;12.89;Winter;5.83;81;2;City bowl;3;3;Yes
3920.69;16.73;Winter;3.9;60;2;City bowl;4;2;No
5984.69;15.44;Summer;4.82;80;3;Bloubergstrand region;5;2;Yes
7619.1;14.91;Spring;3.37;70;2;Southern suburbs;4;1;Yes
4722.15;13.27;Autumn;3.95;77;3;Bloubergstrand region;6;3;No
6145.27;11.95;Spring;4.14;76;1;Atlantic seaboard;3;3;Yes
6049.6;23.53;Summer;5.1;63;3;City bowl;6;3;Yes
7117.46;19.4;Winter;4.07;71;2;Atlantic seaboard;4;1;No
6579.31;21.27;Spring;3.86;73;2;Southern suburbs;4;2;No
5892.3;17.69;Summer;4.77;72;2;City bowl;4;2;No
5611.54;13.57;Summer;4.49;66;3;City bowl;6;2;No
6199.15;13.93;Summer;3.97;68;2;City bowl;2;3;No
5611.87;17.66;Spring;4.84;72;2;City bowl;4;2;Yes
6074.29;20.73;Summer;5.05;85;1;City bowl;3;1;No
8059.74;14.79;Summer;5.05;66;3;Atlantic seaboard;6;2;Yes
5155.13;13.19;Autumn;4.3;58;1;City bowl;2;1;No
6021.02;14.86;Summer;4.26;64;2;Bloubergstrand region;4;2;Yes
4715.35;12.83;Summer;2.99;66;1;Atlantic seaboard;3;2;No
4492.94;13.71;Autumn;4.37;77;3;Atlantic seaboard;5;3;No
5740.81;16.64;Summer;3.81;70;3;Bloubergstrand region;6;3;No
6806.35;13.58;Summer;4.05;73;3;Southern suburbs;5;3;No
5040.54;15.54;Spring;3.92;77;2;Atlantic seaboard;4;1;No
5805.27;16.79;Summer;4.79;71;2;Bloubergstrand region;4;2;Yes
6343.65;22.17;Spring;3.64;61;2;City bowl;4;2;No
6500.73;6.42;Summer;3.23;55;2;City bowl;4;3;Yes
6781.45;14.6;Spring;3.93;69;2;Southern suburbs;4;2;Yes
8832.05;20.25;Autumn;4.32;71;2;City bowl;3;3;No
5614.68;16.44;Summer;4.56;71;1;City bowl;3;1;Yes
5330.98;12.19;Summer;3.97;71;2;City bowl;4;2;Yes
5090.47;15.9;Autumn;3.95;70;1;Atlantic seaboard;3;2;No
6211.75;9.44;Winter;4.21;63;3;Southern suburbs;5;2;Yes
6972.88;8.18;Summer;4.51;64;2;City bowl;4;2;No
5221.1;17.3;Summer;3.7;58;1;Bloubergstrand region;2;1;No
5362.88;10.26;Autumn;4.36;62;3;City bowl;6;3;Yes
3673.37;13.18;Spring;4.01;69;2;Bloubergstrand region;4;1;No
6000.8;14.49;Summer;3.86;71;2;City bowl;4;2;No
5747.2;16.73;Spring;3.75;63;1;Southern suburbs;3;2;No
6362.64;10.12;Winter;4.04;66;3;Atlantic seaboard;3;2;No
5949.3;14.04;Autumn;4.81;78;3;City bowl;6;3;No
5428.44;13.06;Summer;3.2;72;2;Southern suburbs;4;2;No
4471.23;16.93;Autumn;4.02;71;3;Southern suburbs;5;2;Yes
6297.02;14.9;Autumn;4.54;82;1;Southern suburbs;3;2;No
5142.29;9.14;Autumn;4.42;68;2;Southern suburbs;4;1;Yes
4367.82;13.3;Summer;4.33;83;3;Southern suburbs;6;2;No
5401.58;18.9;Spring;4.64;74;2;City bowl;4;1;Yes
6667.24;11.55;Summer;3.03;66;2;Atlantic seaboard;4;3;Yes
4264.83;6.9;Summer;4.19;62;2;Bloubergstrand region;2;2;No
7768.97;17.67;Summer;4.58;83;2;City bowl;4;3;Yes
3480.06;12.07;Summer;4.56;62;2;City bowl;4;2;No
4746.47;15.77;Autumn;4.5;77;1;Bloubergstrand region;3;2;No
9006.38;17.3;Spring;5.91;77;2;Bloubergstrand region;4;3;No
4067.7;18.66;Autumn;4.58;81;1;Atlantic seaboard;3;2;Yes
6132.75;19.98;Summer;4.61;86;3;Bloubergstrand region;5;3;No
5623.52;15.46;Spring;5.67;68;3;Southern suburbs;6;3;Yes
6330.58;11.47;Autumn;3.77;74;2;City bowl;4;1;Yes
4721.73;16.28;Winter;4.91;67;2;Southern suburbs;4;1;Yes
6813.51;16.8;Autumn;6.09;91;4;Atlantic seaboard;6;2;No
5724.62;17.61;Spring;4.12;69;1;City bowl;3;3;No
6037.23;16.45;Spring;4.13;71;3;Atlantic seaboard;6;3;Yes
5496.06;13.43;Autumn;5.18;57;2;Atlantic seaboard;4;1;No
4716.06;13.83;Summer;4.08;77;2;Bloubergstrand region;4;3;No
6769.99;13.04;Spring;4.17;76;2;City bowl;4;2;Yes
3856.65;16.43;Winter;2.38;68;2;Southern suburbs;4;2;No
6605;13.27;Spring;3.87;57;1;Southern suburbs;3;1;No
4829.75;20.14;Autumn;5.45;72;3;Atlantic seaboard;6;3;No
4670.29;16.02;Summer;4.52;70;2;Atlantic seaboard;4;2;No
5584.53;19.15;Summer;4.46;68;2;Bloubergstrand region;3;3;Yes
5687.02;21.82;Winter;4.65;61;2;Bloubergstrand region;4;2;No
5632.85;11.28;Winter;4.26;77;1;Bloubergstrand region;3;2;No
9324.36;18.94;Summer;5.35;68;2;City bowl;4;2;No
4724.52;14.42;Winter;4.02;65;1;Atlantic seaboard;3;1;No
4681.74;16.54;Summer;3.55;83;2;Southern suburbs;4;2;No
2414.41;15.83;Winter;3.53;63;1;Bloubergstrand region;3;2;No
5867.9;13.62;Summer;3.88;61;1;Southern suburbs;3;1;No
5516.37;15.18;Winter;4.01;68;2;Southern suburbs;4;2;Yes
6327.08;15.58;Summer;3.38;78;2;Southern suburbs;4;2;No
6416.21;14.03;Summer;3.04;68;2;Southern suburbs;4;2;Yes
7061.54;18.46;Autumn;5.82;66;1;Bloubergstrand region;3;1;Yes
4498.97;9.34;Summer;3.13;64;3;Atlantic seaboard;6;3;No
6442.89;12.36;Winter;3.82;55;1;Bloubergstrand region;3;3;No
6230.47;20.9;Winter;4.65;63;2;Bloubergstrand region;4;2;No
6579.74;20.7;Summer;5.59;69;1;City bowl;3;2;No
5967.97;15.61;Summer;3.96;68;3;Southern suburbs;6;3;No
6249.79;7.26;Spring;5.56;75;2;Atlantic seaboard;4;2;Yes
4848.77;15.53;Summer;4.05;62;2;Atlantic seaboard;4;3;No
4800.53;11.87;Spring;4.45;70;2;Atlantic seaboard;4;2;No
4012.58;14.4;Summer;4.82;66;2;Bloubergstrand region;4;1;No
3910.02;18.25;Summer;4.66;63;1;Bloubergstrand region;3;1;No
5607.53;20.37;Autumn;4.89;76;3;Atlantic seaboard;5;2;No
5880.21;15.6;Summer;5.43;65;2;Atlantic seaboard;4;2;No
9403.28;16.58;Summer;4.33;82;3;Atlantic seaboard;4;1;No
6387.56;12.19;Summer;4.46;71;1;Atlantic seaboard;3;2;No
8301.33;12.48;Summer;3.94;72;1;Southern suburbs;3;2;No
5340.93;13.56;Winter;5.39;74;3;Southern suburbs;6;3;No
3959.47;14.11;Winter;3.9;71;2;Southern suburbs;4;2;No
7148.71;10.92;Autumn;3.74;62;2;Atlantic seaboard;3;2;No
7745.37;12.04;Summer;5.18;78;3;Bloubergstrand region;6;3;Yes
6236.35;14.24;Summer;4.97;74;2;Bloubergstrand region;4;2;Yes
6141.03;17.22;Summer;4.81;62;2;Atlantic seaboard;4;3;No
4719.07;16.03;Summer;3.5;75;3;City bowl;5;2;No
6108.65;17.23;Summer;5.83;85;2;Bloubergstrand region;4;2;No
5718.86;15.99;Summer;4.63;71;1;Bloubergstrand region;3;1;Yes
5570.39;7.82;Summer;4.18;55;2;Atlantic seaboard;3;1;No
5138.06;12.82;Autumn;3.9;74;1;Southern suburbs;3;2;No
6211.41;19.52;Autumn;3.23;56;2;Southern suburbs;4;1;Yes
5460.24;18.2;Spring;4.24;75;2;Southern suburbs;4;3;No
